sr_no,total_sqft,bath,price,site_location,bhk
9776,1265.0,2.0,67.0,Shukrawar Peth,2
9777,1180.0,2.0,41.3,Shukrawar Peth,2
9778,1305.0,2.0,75.0,Shukrawar Peth,2
9779,1035.0,2.0,39.33,Shukrawar Peth,2
9780,1125.0,2.0,65.0,Shukrawar Peth,2
9781,900.0,2.0,41.0,Shukrawar Peth,2
9782,1216.0,2.0,69.0,Shukrawar Peth,2
9783,4856.0,5.0,410.0,Shukrawar Peth,4
9784,1485.0,2.0,96.51,Shukrawar Peth,2
9785,1022.0,2.0,57.0,Shukrawar Peth,2
9786,1075.0,2.0,55.0,Shukrawar Peth,2
9787,715.0,2.0,32.0,Shukrawar Peth,3
9788,1100.0,2.0,66.0,Shukrawar Peth,2
9789,1250.0,2.0,68.75,Shukrawar Peth,3
9790,1244.0,3.0,48.0,Shukrawar Peth,2
9791,1085.0,2.0,33.7,Shukrawar Peth,2
9792,1250.0,2.0,43.0,Shukrawar Peth,2
9793,1200.0,4.0,95.0,Shukrawar Peth,4
9794,525.0,1.0,26.0,Shukrawar Peth,1
9795,1580.0,3.0,73.0,Shukrawar Peth,3
9796,3600.0,9.0,240.0,Shukrawar Peth,9
9797,425.0,1.0,15.0,Shukrawar Peth,1
9798,1100.0,2.0,52.0,Shukrawar Peth,2
9799,1153.0,2.0,56.7,Shukrawar Peth,2
9800,1820.0,3.0,85.0,Shukrawar Peth,3
9801,1295.0,2.0,55.47,Shukrawar Peth,2
9802,1050.0,2.0,65.0,Shukrawar Peth,2
9803,1300.0,2.0,42.0,Shukrawar Peth,3
9804,1800.0,3.0,130.0,Shukrawar Peth,3
9805,1052.0,2.0,51.0,Shukrawar Peth,2
9806,1265.0,2.0,65.0,Shukrawar Peth,3
9807,3000.0,4.0,160.0,Shukrawar Peth,4
9808,1129.0,2.0,44.0,Shukrawar Peth,2
9809,799.0,2.0,35.0,Shukrawar Peth,2
9810,1200.0,2.0,54.0,Shukrawar Peth,2
9811,1200.0,2.0,110.0,Shukrawar Peth,2
9812,1270.0,2.0,73.0,Shukrawar Peth,2
9813,2774.0,4.0,197.0,Shukrawar Peth,4
9814,2400.0,3.0,252.0,Shukrawar Peth,3
9815,2150.0,4.0,90.0,Shukrawar Peth,4
9816,1478.0,2.0,125.0,Shukrawar Peth,2
9817,1105.0,2.0,28.18,Shukrawar Peth,2
9818,1100.0,2.0,48.0,Shukrawar Peth,2
9819,1125.0,2.0,45.0,Shukrawar Peth,2
9820,1100.0,2.0,65.0,Shukrawar Peth,2
9821,1060.0,2.0,33.95,Shukrawar Peth,2
9822,1614.0,2.0,59.0,Shukrawar Peth,3
9823,1397.0,2.0,52.0,Shukrawar Peth,3
9824,1200.0,2.0,45.0,Shukrawar Peth,2
9825,1800.0,3.0,95.0,Shukrawar Peth,3
9826,1530.0,3.0,87.0,Shukrawar Peth,4
9827,2425.0,5.0,175.0,Shukrawar Peth,4
9828,1635.0,3.0,57.0,Shukrawar Peth,3
9829,1449.0,3.0,110.0,Shukrawar Peth,3
9830,1251.0,2.0,47.0,Shukrawar Peth,2
9831,1035.0,2.0,42.5,Shukrawar Peth,2
9832,965.0,2.0,54.0,Shukrawar Peth,2
9833,1201.0,2.0,80.0,Shukrawar Peth,2
9834,1150.0,2.0,48.5,Shukrawar Peth,2
9835,1053.0,2.0,44.0,Shukrawar Peth,2
9836,1072.0,2.0,42.87,Shukrawar Peth,2
9837,1325.0,2.0,59.0,Shukrawar Peth,2
9838,1194.0,2.0,57.0,Shukrawar Peth,2
9839,1080.0,2.0,49.0,Shukrawar Peth,2
9840,1570.0,2.0,95.0,Shukrawar Peth,3
9841,2503.0,3.0,138.0,Shukrawar Peth,3
9842,1250.0,2.0,75.0,Shukrawar Peth,2
9843,1081.0,2.0,60.0,Shukrawar Peth,2
9844,750.0,2.0,19.5,Shukrawar Peth,2
9845,1530.0,2.0,108.0,Shukrawar Peth,2
9846,1326.0,2.0,78.0,Sinhagad Road,2
9847,705.0,1.0,67.0,Sinhagad Road,1
9848,1664.0,2.0,73.95,Sinhagad Road,3
9849,2483.0,5.0,212.0,Sinhagad Road,4
9850,1760.0,2.0,130.0,Sinhagad Road,3
9851,1080.0,2.0,50.0,Sinhagad Road,2
9852,1200.0,2.0,45.0,Sinhagad Road,2
9853,1185.0,2.0,43.51,Sinhagad Road,2
9854,1122.5,2.0,58.935,Sinhagad Road,2
9855,1600.0,4.0,125.0,Sinhagad Road,5
9856,1570.0,3.0,80.0,Sinhagad Road,3
9857,14000.0,3.0,800.0,Sinhagad Road,4
9858,3467.86,6.0,249.0,Sinhagad Road,4
9859,1475.0,2.0,58.99,Sinhagad Road,3
9860,1600.0,3.0,75.0,Sinhagad Road,3
9861,1200.0,2.0,120.0,Sinhagad Road,2
9862,1300.0,2.0,110.0,Sinhagad Road,2
9863,640.0,1.0,55.0,Sinhagad Road,1
9864,1146.0,2.0,38.5,Sinhagad Road,2
9865,1125.0,2.0,63.0,Sinhagad Road,2
9866,2145.0,3.0,175.0,Sinhagad Road,3
9867,2010.0,3.0,92.0,Sinhagad Road,3
9868,1762.0,3.0,110.0,Sinhagad Road,3
9869,4000.0,5.0,212.0,Sinhagad Road,4
9870,3297.0,3.0,135.0,Sinhagad Road,3
9871,1090.0,3.0,44.0,Sinhagad Road,2
9872,1360.0,2.0,65.0,Sinhagad Road,3
9873,1575.0,2.0,110.0,Sinhagad Road,3
9874,1251.0,2.0,47.4,Sinhagad Road,2
9875,1749.0,3.0,115.0,Sinhagad Road,3
9876,1100.0,3.0,53.0,Sinhagad Road,3
9877,1143.0,2.0,65.0,Sinhagad Road,2
9878,1128.0,2.0,68.0,Sinhagad Road,2
9879,901.0,2.0,49.5,Sinhagad Road,2
9880,1470.0,3.0,62.0,Sinhagad Road,3
9881,1170.0,2.0,46.0,Sinhagad Road,2
9882,897.0,2.0,85.0,Sinhagad Road,5
9883,1016.0,2.0,58.0,Sinhagad Road,2
9884,1490.0,2.0,59.6,Sinhagad Road,3
9885,1145.0,2.0,40.0,Sinhagad Road,2
9886,700.0,1.0,19.0,Sinhagad Road,2
9887,1062.0,2.0,42.47,Sinhagad Road,2
9888,1016.0,2.0,40.0,Sinhagad Road,2
9889,3200.0,5.0,140.0,Sinhagad Road,5
9890,1300.0,2.0,75.0,Sinhagad Road,3
9891,2675.0,4.0,290.0,Sinhagad Road,4
9892,950.0,2.0,39.0,Sinhagad Road,2
9893,1390.0,2.0,86.0,Sinhagad Road,2
9894,500.0,1.0,15.0,Sinhagad Road,1
9895,525.0,2.0,27.0,Sinhagad Road,1
9896,1737.0,2.0,95.0,Sinhagad Road,3
9897,2100.0,3.0,125.0,Sinhagad Road,4
9898,2100.0,4.0,92.0,Sinhagad Road,4
9899,1191.0,2.0,55.38,Sinhagad Road,3
9900,2690.0,4.0,185.0,Sinhagad Road,4
9901,1065.0,2.0,56.13,Sinhagad Road,2
9902,1285.0,2.0,56.0,Sinhagad Road,2
9903,1460.0,2.0,43.79,Sinhagad Road,3
9904,882.0,3.0,72.0,Sinhagad Road,4
9905,1205.0,2.0,70.0,Sinhagad Road,2
9906,1230.0,2.0,31.37,Sinhagad Road,3
9907,1310.0,2.0,66.0,Sinhagad Road,2
9908,1655.0,3.0,120.0,Sinhagad Road,3
9909,3630.0,6.0,196.0,Sinhagad Road,4
9910,1040.0,2.0,68.59,Sinhagad Road,2
9911,1215.0,2.0,49.75,Sinhagad Road,3
9912,2400.0,6.0,125.0,Sinhagad Road,5
9913,5100.0,6.0,375.0,Sinhagad Road,5
9914,2650.0,3.0,125.0,Sinhagad Road,3
9915,600.0,1.0,35.0,Sinhagad Road,1
9916,1250.0,4.0,100.0,Sinhagad Road,4
9917,820.0,2.0,30.0,Sinhagad Road,2
9918,2340.0,4.0,145.0,Sinhagad Road,4
9919,1000.0,4.0,90.0,Sinhagad Road,4
9920,1033.0,2.0,32.0,Sinhagad Road,2
9921,985.0,2.0,40.39,Sinhagad Road,2
9922,1350.0,2.0,42.0,Sinhagad Road,2
9923,1000.0,2.0,35.0,Sinhagad Road,2
9924,1280.0,2.0,75.0,Sinhagad Road,2
9925,980.0,2.0,86.0,Sinhagad Road,2
9926,790.5,1.0,42.295,Sinhagad Road,1
9927,1450.0,2.0,75.0,Sinhagad Road,3
9928,1278.0,3.0,62.71,Sinhagad Road,3
9929,1559.0,3.0,81.55,Sinhagad Road,3
9930,1400.0,2.0,78.0,Sinhagad Road,3
9931,1160.0,2.0,52.2,Sinhagad Road,2
9932,1723.0,3.0,95.0,Sinhagad Road,3
9933,1180.0,2.0,41.94,Sinhagad Road,2
9934,6000.0,4.0,625.0,Sinhagad Road,4
9935,1800.0,3.0,175.0,Sinhagad Road,3
9936,1720.0,3.0,150.0,Sinhagad Road,3
9937,1789.0,3.0,75.0,Sinhagad Road,3
9938,1185.0,2.0,55.0,Sinhagad Road,2
9939,925.0,2.0,37.0,Sinhagad Road,2
9940,1059.0,2.0,57.0,Sinhagad Road,2
9941,1500.0,3.0,162.0,Sinhagad Road,4
9942,1140.0,2.0,56.0,Sinhagad Road,2
9943,1517.0,3.0,71.28,Sinhagad Road,3
9944,2045.0,3.0,108.0,Sinhagad Road,3
9945,1886.0,3.0,205.0,Sinhagad Road,3
9946,1323.0,2.0,74.0,Sinhagad Road,2
9947,3425.0,3.0,320.0,Sinhagad Road,3
9948,3300.0,3.0,165.0,Sinhagad Road,3
9949,2500.0,3.0,250.0,Sinhagad Road,3
9950,1105.0,2.0,30.0,Sinhagad Road,2
9951,1200.0,2.0,44.0,Sinhagad Road,3
9952,1684.0,3.0,120.0,Sinhagad Road,3
9953,1344.0,2.0,56.0,Sinhagad Road,3
9954,1615.0,3.0,97.0,Sinhagad Road,3
9955,1500.0,3.0,88.0,Sinhagad Road,3
9956,1325.0,2.0,56.0,Sinhagad Road,3
9957,1425.0,2.0,65.0,Sinhagad Road,3
9958,1220.0,2.0,52.0,Sinhagad Road,2
9959,4000.0,8.0,160.0,Sinhagad Road,8
9960,1290.0,2.0,88.0,Sinhagad Road,2
9961,1075.0,2.0,60.0,Sinhagad Road,2
9962,1644.0,3.0,80.51,Sinhagad Road,3
9963,1600.0,2.0,140.0,Sinhagad Road,3
9964,1225.0,2.0,58.0,Sinhagad Road,2
9965,1730.0,3.0,125.0,Sinhagad Road,3
9966,1325.0,2.0,60.8,Somwar Peth,3
9967,770.0,1.0,36.0,Somwar Peth,2
9968,2026.0,3.0,132.0,Somwar Peth,3
9969,1166.0,2.0,55.0,Somwar Peth,2
9970,1800.0,3.0,110.0,Somwar Peth,3
9971,2225.0,3.0,160.0,Somwar Peth,3
9972,1260.0,2.0,67.39,Somwar Peth,2
9973,1750.0,3.0,85.0,Somwar Peth,3
9974,1665.0,3.0,86.58,Somwar Peth,3
9975,1495.0,2.0,79.5,Somwar Peth,2
9976,1600.0,2.0,65.0,Somwar Peth,3
9977,1093.0,2.0,70.0,Somwar Peth,2
9978,500.0,1.0,20.0,Somwar Peth,1
9979,1530.0,2.0,74.4,Somwar Peth,3
9980,1410.0,3.0,65.0,Somwar Peth,3
9981,1500.0,2.0,60.0,Somwar Peth,2
9982,1482.0,2.0,92.0,Somwar Peth,3
9983,1000.0,2.0,50.0,Somwar Peth,2
9984,1550.0,2.0,65.0,Somwar Peth,4
9985,972.0,2.0,44.0,Somwar Peth,2
9986,1080.0,2.0,37.0,Somwar Peth,2
9987,900.0,2.0,42.0,Somwar Peth,2
9988,1500.0,5.0,85.0,Somwar Peth,5
9989,1480.0,2.0,64.23,Somwar Peth,3
9990,1105.0,2.0,38.65,Somwar Peth,2
9991,600.0,1.0,32.0,Somwar Peth,1
9992,1187.0,2.0,45.0,Somwar Peth,2
9993,1132.0,2.0,42.0,Somwar Peth,2
9994,2167.0,3.0,170.0,Somwar Peth,3
9995,1418.0,2.0,104.0,Somwar Peth,2
9996,883.0,2.0,45.0,Somwar Peth,2
9997,1500.0,3.0,65.0,Somwar Peth,2
9998,1247.0,2.0,53.0,Somwar Peth,2
9999,1470.0,2.0,61.74,Somwar Peth,2
10000,923.0,1.0,60.84,Somwar Peth,1
10001,4428.0,4.0,255.0,Somwar Peth,4
10002,1150.0,2.0,75.0,Somwar Peth,2
10003,1104.0,2.0,39.0,Somwar Peth,2
10004,936.0,2.0,43.0,Somwar Peth,2
10005,1100.0,2.0,48.0,Somwar Peth,2
10006,1100.0,2.0,45.0,Somwar Peth,2
10007,10000.0,4.0,450.0,Somwar Peth,4
10008,1037.0,2.0,36.28,Somwar Peth,2
10009,1550.0,3.0,74.5,Somwar Peth,3
10010,1991.0,4.0,88.0,Somwar Peth,3
10011,919.0,2.0,28.0,Somwar Peth,2
10012,1402.0,2.0,85.0,Somwar Peth,3
10013,1089.0,2.0,32.67,Somwar Peth,2
10014,1450.0,3.0,68.0,Somwar Peth,3
10015,4260.0,4.0,272.0,Somwar Peth,4
10016,1060.0,2.0,40.0,Somwar Peth,2
10017,1600.0,3.0,56.0,Somwar Peth,3
10018,1016.0,2.0,45.9,Somwar Peth,2
10019,1020.0,2.0,55.0,Somwar Peth,2
10020,1390.0,2.0,76.45,Somwar Peth,3
10021,2570.0,4.0,141.0,Somwar Peth,5
10022,2336.5,3.0,115.89,Somwar Peth,3
10023,1000.0,2.0,28.88,Somwar Peth,2
10024,1125.0,2.0,32.5,Somwar Peth,2
10025,1065.0,2.0,40.47,Somwar Peth,2
10026,1200.0,2.0,79.0,Somwar Peth,2
10027,1340.0,2.0,65.0,Somwar Peth,2
10028,1411.0,3.0,93.15,Somwar Peth,3
10029,1100.0,2.0,37.0,Somwar Peth,2
10030,1018.0,2.0,50.8,Somwar Peth,2
10031,1450.0,2.0,57.0,Somwar Peth,2
10032,1153.0,2.0,45.0,Somwar Peth,2
10033,1065.0,2.0,42.59,Somwar Peth,2
10034,1691.2,3.0,115.0,Somwar Peth,3
10035,990.0,2.0,37.62,Somwar Peth,2
10036,1034.0,6.0,101.0,Somwar Peth,6
10037,2150.0,4.0,115.0,Somwar Peth,4
10038,1215.0,2.0,68.0,Somwar Peth,2
10039,1175.0,2.0,50.0,Somwar Peth,2
10040,2400.0,5.0,85.0,Somwar Peth,5
10041,1506.0,3.0,95.0,Somwar Peth,3
10042,552.5,1.0,13.26,Somwar Peth,1
10043,1045.0,2.0,42.0,Somwar Peth,2
10044,1573.0,3.0,98.0,Somwar Peth,3
10045,1000.0,2.0,28.88,Somwar Peth,2
10046,1279.0,2.0,53.76,Somwar Peth,3
10047,1075.0,2.0,52.0,Somwar Peth,2
10048,1819.0,3.0,100.0,Somwar Peth,3
10049,1223.0,2.0,42.81,Somwar Peth,3
10050,1190.0,2.0,50.0,Somwar Peth,2
10051,1575.0,3.0,80.0,Somwar Peth,3
10052,1450.0,2.0,67.0,Somwar Peth,3
10053,1175.0,2.0,70.5,Somwar Peth,2
10054,1820.0,3.0,85.2,Somwar Peth,3
10055,1010.0,2.0,52.0,Somwar Peth,2
10056,1689.0,3.0,103.0,Somwar Peth,3
10057,1021.0,2.0,76.0,Somwar Peth,2
10058,1900.0,4.0,80.0,Somwar Peth,4
10059,1415.0,2.0,60.0,Somwar Peth,2
10060,1299.0,2.0,97.0,Somwar Peth,2
10061,1182.0,2.0,60.1,Somwar Peth,3
10062,645.0,1.0,55.0,Somwar Peth,1
10063,1166.0,2.0,37.29,Somwar Peth,2
10064,1268.0,2.0,56.0,Somwar Peth,2
10065,1232.0,2.0,69.61,Somwar Peth,2
10066,2950.0,4.0,253.0,Somwar Peth,4
10067,1242.0,3.0,51.0,Somwar Peth,3
10068,1700.0,3.0,90.0,Somwar Peth,3
10069,1080.0,2.0,38.0,Somwar Peth,2
10070,1800.0,3.0,128.0,Somwar Peth,3
10071,1672.0,3.0,86.0,Somwar Peth,3
10072,5400.0,5.0,475.0,Somwar Peth,4
10073,1289.0,2.0,70.0,Somwar Peth,2
10074,1169.0,2.0,50.11,Somwar Peth,2
10075,1165.0,1.0,42.09,Somwar Peth,2
10076,1183.0,2.0,79.54,Somwar Peth,2
10077,3150.0,4.0,150.0,Somwar Peth,4
10078,1082.0,2.0,45.0,Somwar Peth,3
10079,1200.0,2.0,44.4,Somwar Peth,2
10080,1260.0,2.0,83.5,Somwar Peth,2
10081,1740.0,3.0,150.0,Somwar Peth,3
10082,1596.0,3.0,118.0,Somwar Peth,3
10083,1274.0,2.0,90.0,Somwar Peth,2
10084,1048.0,2.0,44.0,Somwar Peth,2
10085,1499.0,5.0,102.0,Swargate,3
10086,1242.0,2.0,51.0,Swargate,2
10087,1210.0,2.0,80.9,Swargate,2
10088,1050.0,2.0,65.0,Swargate,2
10089,1070.0,2.0,54.0,Swargate,2
10090,1126.0,2.0,28.15,Swargate,2
10091,1720.0,3.0,78.0,Swargate,3
10092,1152.0,2.0,53.5,Swargate,2
10093,2489.0,3.0,94.0,Swargate,3
10094,3260.0,4.0,240.0,Swargate,4
10095,1865.0,3.0,145.0,Swargate,3
10096,485.0,1.0,15.0,Swargate,1
10097,980.0,2.0,69.0,Swargate,2
10098,440.0,1.0,16.5,Swargate,1
10099,1785.0,3.0,75.0,Swargate,3
10100,1000.0,4.0,66.0,Swargate,3
10101,770.0,1.0,40.0,Swargate,2
10102,1840.0,3.0,98.0,Swargate,3
10103,1455.0,2.0,145.0,Swargate,2
10104,1255.0,2.0,73.0,Swargate,2
10105,1155.0,2.0,58.0,Swargate,2
10106,740.0,2.0,34.0,Swargate,2
10107,1230.0,2.0,43.5,Swargate,3
10108,1825.0,3.0,105.0,Swargate,3
10109,1410.0,2.0,44.42,Swargate,3
10110,1400.0,2.0,40.44,Swargate,3
10111,1375.0,2.0,80.0,Swargate,2
10112,1200.0,2.0,35.0,Swargate,2
10113,1050.0,2.0,42.0,Swargate,2
10114,1400.0,2.0,67.0,Swargate,3
10115,600.0,2.0,85.0,Swargate,4
10116,1175.0,2.0,48.0,Swargate,2
10117,2000.0,3.0,200.0,Swargate,3
10118,1584.0,3.0,145.0,Swargate,4
10119,3595.0,6.0,360.0,Swargate,4
10120,1051.0,2.0,56.74,Swargate,2
10121,1730.0,3.0,120.0,Swargate,3
10122,1200.0,3.0,165.0,Swargate,3
10123,950.0,2.0,45.0,Swargate,2
10124,1280.0,2.0,75.0,Swargate,2
10125,1080.0,2.0,45.0,Swargate,2
10126,635.0,1.0,22.0,Swargate,2
10127,1592.0,3.0,91.0,Swargate,3
10128,1345.0,2.0,57.0,Swargate,3
10129,1830.0,4.0,82.0,Swargate,3
10130,1115.0,2.0,60.0,Swargate,2
10131,1725.0,3.0,110.0,Swargate,3
10132,4640.0,4.0,600.0,Swargate,4
10133,1358.0,2.0,43.1,Swargate,3
10134,654.0,1.0,37.0,Swargate,1
10135,1255.0,2.0,95.0,Swargate,3
10136,1125.0,2.0,40.0,Swargate,2
10137,1127.0,2.0,55.0,Swargate,2
10138,1400.0,2.0,40.44,Swargate,3
10139,2396.0,4.0,325.0,Swargate,4
10140,1221.0,3.0,52.0,Swargate,3
10141,1200.0,2.0,47.0,Swargate,2
10142,1197.0,2.0,47.88,Swargate,2
10143,2100.0,4.0,150.0,Swargate,4
10144,1225.0,2.0,49.5,Swargate,2
10145,1532.5,3.0,84.29,Swargate,3
10146,1525.0,2.0,67.0,Swargate,3
10147,1400.0,2.0,57.5,Swargate,2
10148,1000.0,2.0,48.53,Swargate,2
10149,1200.0,3.0,57.0,Swargate,3
10150,1360.0,2.0,53.0,Swargate,3
10151,1175.0,2.0,60.0,Swargate,2
10152,2340.0,5.0,129.0,Swargate,4
10153,1350.0,8.0,185.0,Swargate,8
10154,3000.0,4.0,240.0,Swargate,4
10155,1215.0,2.0,46.1,Swargate,2
10156,1199.0,2.0,85.0,Swargate,2
10157,1260.0,2.0,39.69,Swargate,2
10158,1100.0,4.0,120.0,Swargate,4
10159,1210.0,2.0,75.0,Swargate,2
10160,1200.0,2.0,52.0,Swargate,2
10161,2000.0,4.0,138.0,Swargate,3
10162,1075.0,2.0,40.0,Swargate,2
10163,1155.0,2.0,40.43,Swargate,2
10164,620.0,2.0,48.0,Swargate,1
10165,1200.0,2.0,52.0,Swargate,2
10166,1200.0,1.0,81.0,Swargate,2
10167,957.0,2.0,47.0,Swargate,2
10168,520.0,2.0,29.0,Swargate,1
10169,1872.0,3.0,152.0,Swargate,3
10170,418.0,2.0,11.5,Swargate,1
10171,1250.0,2.0,62.4,Swargate,2
10172,1620.0,3.0,95.0,Swargate,3
10173,1262.0,2.0,83.0,Swargate,3
10174,1200.0,2.0,66.0,Swargate,3
10175,1250.0,2.0,60.0,Swargate,2
10176,1108.0,2.0,48.0,Swargate,2
10177,1135.0,2.0,56.74,Swargate,2
10178,1065.0,2.0,50.92,Swargate,2
10179,1200.0,2.0,72.0,Swargate,2
10180,600.0,2.0,65.0,Swargate,2
10181,470.0,1.0,21.0,Swargate,1
10182,1607.0,2.0,112.0,Swargate,3
10183,1250.0,2.0,65.0,Swargate,2
10184,1820.0,3.0,79.5,Swargate,3
10185,630.0,1.0,46.0,Swargate,1
10186,1090.0,2.0,47.42,Swargate,2
10187,1074.0,2.0,26.85,Swargate,2
10188,1200.0,2.0,70.0,Swargate,2
10189,1491.0,3.0,85.0,Swargate,3
10190,1053.0,2.0,46.29,Swargate,2
10191,2350.0,5.0,325.0,Swargate,5
10192,870.0,2.0,24.0,Swargate,2
10193,883.0,2.0,39.0,Swargate,2
10194,1880.0,4.0,110.0,Swargate,3
10195,900.0,2.0,40.0,Swargate,2
10196,1200.0,2.0,66.0,Swargate,1
10197,410.0,1.0,48.0,Swargate,1
10198,1920.0,3.0,150.0,Swargate,3
10199,2100.0,3.0,114.0,Swargate,4
10200,1625.0,3.0,70.0,Swargate,3
10201,1075.0,2.0,60.0,Swargate,2
10202,1843.0,3.0,95.0,Swargate,3
10203,1991.0,4.0,100.0,Swargate,3
10204,1274.0,2.0,90.0,Swargate,2
10205,1390.0,2.0,69.49,Swargate,3
10206,1750.0,3.0,100.0,Swargate,3
10207,525.0,1.0,26.0,Swargate,1
10208,1150.0,3.0,65.0,Swargate,3
10209,1282.0,2.0,48.72,Swargate,3
10210,1710.0,3.0,110.0,Swargate,3
10211,600.0,6.0,65.0,Swargate,6
10212,4600.0,9.0,150.0,Swargate,9
10213,1225.0,2.0,52.0,Swargate,2
10214,3000.0,7.0,210.0,Tilak Road,6
10215,1700.0,3.0,155.0,Tilak Road,3
10216,4111.0,4.0,250.0,Tilak Road,4
10217,1490.0,3.0,84.0,Tilak Road,3
10218,1132.5,2.0,48.13,Tilak Road,2
10219,1142.0,2.0,70.0,Tilak Road,2
10220,1611.0,2.0,64.44,Tilak Road,3
10221,1563.0,3.0,52.0,Tilak Road,3
10222,1050.0,2.0,42.0,Tilak Road,2
10223,1485.0,3.0,65.0,Tilak Road,3
10224,1614.0,3.0,95.0,Tilak Road,3
10225,1258.0,2.0,63.53,Tilak Road,2
10226,1200.0,2.0,53.0,Tilak Road,2
10227,1320.0,2.0,38.13,Tilak Road,3
10228,1870.0,3.0,110.0,Tilak Road,3
10229,1128.0,2.0,64.0,Tilak Road,2
10230,800.0,1.0,50.0,Tilak Road,2
10231,1250.0,2.0,60.0,Tilak Road,2
10232,1200.0,4.0,75.0,Tilak Road,4
10233,1250.0,3.0,48.0,Tilak Road,3
10234,1300.0,3.0,65.0,Tilak Road,3
10235,1055.0,2.0,45.35,Tilak Road,2
10236,600.0,2.0,30.0,Tilak Road,3
10237,1165.0,2.0,75.0,Tilak Road,2
10238,1065.0,2.0,42.6,Tilak Road,2
10239,2800.0,3.0,250.0,Tilak Road,3
10240,1280.0,2.0,60.0,Tilak Road,2
10241,1020.07,2.0,68.38,Tilak Road,2
10242,1785.0,3.0,94.0,Tilak Road,3
10243,1050.0,2.0,48.0,Tilak Road,2
10244,3500.0,5.0,275.0,Tilak Road,3
10245,1200.0,4.0,125.0,Tilak Road,4
10246,703.0,1.0,52.0,Tilak Road,1
10247,4818.0,4.0,390.0,Tilak Road,4
10248,1050.0,2.0,45.0,Tilak Road,2
10249,1070.0,2.0,60.0,Tilak Road,2
10250,2062.0,3.0,140.0,Tilak Road,4
10251,1222.0,2.0,112.0,Tilak Road,2
10252,1070.0,2.0,43.0,Tilak Road,2
10253,1746.0,3.0,84.95,Tilak Road,3
10254,1900.0,3.0,150.0,Tilak Road,3
10255,1346.0,2.0,71.32,Tilak Road,2
10256,1000.0,2.0,41.0,Tilak Road,2
10257,1108.0,2.0,87.0,Tilak Road,2
10258,1388.0,3.0,69.99,Tilak Road,3
10259,810.0,1.0,21.0,Tilak Road,1
10260,795.0,2.0,32.0,Tilak Road,2
10261,1440.0,4.0,88.0,Tilak Road,4
10262,1170.0,2.0,33.0,Tilak Road,2
10263,680.0,1.0,46.0,Tilak Road,1
10264,1442.0,3.0,56.24,Tilak Road,3
10265,1374.0,3.0,51.0,Tilak Road,3
10266,3600.0,6.0,145.0,Tilak Road,8
10267,1255.0,2.0,55.5,Tilak Road,2
10268,1500.0,6.0,150.0,Tilak Road,6
10269,1464.0,3.0,56.0,Tilak Road,3
10270,1060.0,2.0,37.0,Tilak Road,2
10271,1115.0,2.0,50.0,Tilak Road,2
10272,1375.0,2.0,58.0,Tilak Road,2
10273,1560.0,3.0,68.0,Tilak Road,3
10274,1179.0,2.0,55.0,Tilak Road,3
10275,2145.0,3.0,165.0,Tilak Road,3
10276,1155.0,2.0,50.125,Tilak Road,2
10277,1280.0,2.0,90.0,Tilak Road,2
10278,1180.0,2.0,41.3,Tilak Road,2
10279,1210.0,2.0,77.0,Tilak Road,2
10280,1200.0,3.0,110.0,Tilak Road,4
10281,1100.0,2.0,44.0,Tilak Road,2
10282,1614.0,3.0,93.0,Tilak Road,3
10283,1400.0,2.0,78.0,Tilak Road,3
10284,1200.0,3.0,98.0,Tilak Road,3
10285,1630.0,3.0,60.65,Tilak Road,3
10286,1151.0,2.0,43.6,Tilak Road,2
10287,1400.0,3.0,69.0,Tilak Road,3
10288,1165.0,2.0,88.5,Tilak Road,2
10289,2900.0,4.0,240.0,Tilak Road,4
10290,905.0,2.0,50.0,Tilak Road,2
10291,2400.0,4.0,130.0,Tilak Road,3
10292,1072.0,2.0,42.87,Tilak Road,2
10293,720.0,3.0,48.0,Tilak Road,3
10294,680.0,3.0,60.0,Tilak Road,2
10295,1424.0,2.0,80.0,Tilak Road,2
10296,810.0,2.0,25.5,Tilak Road,2
10297,2020.0,3.0,160.0,Tilak Road,3
10298,1190.0,2.0,64.0,Tilak Road,2
10299,1174.0,2.0,74.0,Tilak Road,2
10300,717.0,5.0,78.0,Tilak Road,5
10301,1040.0,2.0,78.0,Tilak Road,2
10302,1334.0,2.0,62.0,Tilak Road,2
10303,2400.0,4.0,240.0,Tilak Road,3
10304,1623.0,3.0,89.0,Tilak Road,3
10305,1200.0,2.0,36.1,Tilak Road,2
10306,2000.0,2.0,75.0,Tilak Road,2
10307,1222.0,2.0,48.0,Tilak Road,2
10308,660.0,1.0,35.0,Tilak Road,1
10309,1225.0,2.0,37.0,Tilak Road,2
10310,1200.0,2.0,85.0,Tilak Road,2
10311,4000.0,5.0,170.0,Tilak Road,5
10312,1600.0,3.0,100.0,Tilak Road,3
10313,1255.0,2.0,52.35,Tilak Road,2
10314,740.0,1.0,23.65,Tilak Road,1
10315,1335.0,2.0,73.43,Tilak Road,3
10316,1245.0,2.0,43.58,Tilak Road,3
10317,1350.0,2.0,90.0,Tilak Road,2
10318,1032.0,2.0,31.99,Tilak Road,2
10319,1500.0,5.0,95.0,Tilak Road,3
10320,1138.0,2.0,32.0,Tilak Road,2
10321,1377.0,2.0,80.0,Tilak Road,2
10322,1790.0,3.0,105.0,Tilak Road,3
10323,1317.0,2.0,52.0,Tilak Road,2
10324,1510.0,3.0,78.0,Tilak Road,3
